Date,-5,-4,-3,-2,-1,Close
16/3/2018,44.99499893,45.43000031,44.99250031,44.61000061,44.66249847,44.50500107
19/3/2018,45.43000031,44.99250031,44.61000061,44.66249847,44.50500107,43.82500076
20/3/2018,44.99250031,44.61000061,44.66249847,44.50500107,43.82500076,43.81000137
21/3/2018,44.61000061,44.66249847,44.50500107,43.82500076,43.81000137,42.81750107
22/3/2018,44.66249847,44.50500107,43.82500076,43.81000137,42.81750107,42.21250153
23/3/2018,44.50500107,43.82500076,43.81000137,42.81750107,42.21250153,41.23500061
26/3/2018,43.82500076,43.81000137,42.81750107,42.21250153,41.23500061,43.19250107
27/3/2018,43.81000137,42.81750107,42.21250153,41.23500061,43.19250107,42.08499908
28/3/2018,42.81750107,42.21250153,41.23500061,43.19250107,42.08499908,41.61999893
29/3/2018,42.21250153,41.23500061,43.19250107,42.08499908,41.61999893,41.94499969
2/4/2018,41.23500061,43.19250107,42.08499908,41.61999893,41.94499969,41.66999817
3/4/2018,43.19250107,42.08499908,41.61999893,41.94499969,41.66999817,42.09749985
4/4/2018,42.08499908,41.61999893,41.94499969,41.66999817,42.09749985,42.90250015
5/4/2018,41.61999893,41.94499969,41.66999817,42.09749985,42.90250015,43.20000076
6/4/2018,41.94499969,41.66999817,42.09749985,42.90250015,43.20000076,42.09500122
9/4/2018,41.66999817,42.09749985,42.90250015,43.20000076,42.09500122,42.51250076
10/4/2018,42.09749985,42.90250015,43.20000076,42.09500122,42.51250076,43.3125
11/4/2018,42.90250015,43.20000076,42.09500122,42.51250076,43.3125,43.11000061
12/4/2018,43.20000076,42.09500122,42.51250076,43.3125,43.11000061,43.53499985
13/4/2018,42.09500122,42.51250076,43.3125,43.11000061,43.53499985,43.68249893
16/4/2018,42.51250076,43.3125,43.11000061,43.53499985,43.68249893,43.95500183
17/4/2018,43.3125,43.11000061,43.53499985,43.68249893,43.95500183,44.56000137
18/4/2018,43.11000061,43.53499985,43.68249893,43.95500183,44.56000137,44.45999908
19/4/2018,43.53499985,43.68249893,43.95500183,44.56000137,44.45999908,43.20000076
20/4/2018,43.68249893,43.95500183,44.56000137,44.45999908,43.20000076,41.43000031
23/4/2018,43.95500183,44.56000137,44.45999908,43.20000076,41.43000031,41.31000137
24/4/2018,44.56000137,44.45999908,43.20000076,41.43000031,41.31000137,40.73500061
25/4/2018,44.45999908,43.20000076,41.43000031,41.31000137,40.73500061,40.91249847
26/4/2018,43.20000076,41.43000031,41.31000137,40.73500061,40.91249847,41.05500031
27/4/2018,41.43000031,41.31000137,40.73500061,40.91249847,41.05500031,40.58000183
30/4/2018,41.31000137,40.73500061,40.91249847,41.05500031,40.58000183,41.31499863
1/5/2018,40.73500061,40.91249847,41.05500031,40.58000183,41.31499863,42.27500153
2/5/2018,40.91249847,41.05500031,40.58000183,41.31499863,42.27500153,44.14250183
3/5/2018,41.05500031,40.58000183,41.31499863,42.27500153,44.14250183,44.22249985
4/5/2018,40.58000183,41.31499863,42.27500153,44.14250183,44.22249985,45.95750046
7/5/2018,41.31499863,42.27500153,44.14250183,44.22249985,45.95750046,46.29000092
8/5/2018,42.27500153,44.14250183,44.22249985,45.95750046,46.29000092,46.51250076
9/5/2018,44.14250183,44.22249985,45.95750046,46.29000092,46.51250076,46.84000015
10/5/2018,44.22249985,45.95750046,46.29000092,46.51250076,46.84000015,47.50999832
11/5/2018,45.95750046,46.29000092,46.51250076,46.84000015,47.50999832,47.14749908
14/5/2018,46.29000092,46.51250076,46.84000015,47.50999832,47.14749908,47.03749847
15/5/2018,46.51250076,46.84000015,47.50999832,47.14749908,47.03749847,46.61000061
16/5/2018,46.84000015,47.50999832,47.14749908,47.03749847,46.61000061,47.04499817
17/5/2018,47.50999832,47.14749908,47.03749847,46.61000061,47.04499817,46.74750137
18/5/2018,47.14749908,47.03749847,46.61000061,47.04499817,46.74750137,46.57749939
21/5/2018,47.03749847,46.61000061,47.04499817,46.74750137,46.57749939,46.90750122
22/5/2018,46.61000061,47.04499817,46.74750137,46.57749939,46.90750122,46.79000092
23/5/2018,47.04499817,46.74750137,46.57749939,46.90750122,46.79000092,47.09000015
24/5/2018,46.74750137,46.57749939,46.90750122,46.79000092,47.09000015,47.03749847
25/5/2018,46.57749939,46.90750122,46.79000092,47.09000015,47.03749847,47.14500046
29/5/2018,46.90750122,46.79000092,47.09000015,47.03749847,47.14500046,46.97499847
30/5/2018,46.79000092,47.09000015,47.03749847,47.14500046,46.97499847,46.875
31/5/2018,47.09000015,47.03749847,47.14500046,46.97499847,46.875,46.71749878
1/6/2018,47.03749847,47.14500046,46.97499847,46.875,46.71749878,47.56000137
4/6/2018,47.14500046,46.97499847,46.875,46.71749878,47.56000137,47.95750046
5/6/2018,46.97499847,46.875,46.71749878,47.56000137,47.95750046,48.32749939
6/6/2018,46.875,46.71749878,47.56000137,47.95750046,48.32749939,48.49499893
7/6/2018,46.71749878,47.56000137,47.95750046,48.32749939,48.49499893,48.36500168
8/6/2018,47.56000137,47.95750046,48.32749939,48.49499893,48.36500168,47.92499924
11/6/2018,47.95750046,48.32749939,48.49499893,48.36500168,47.92499924,47.80749893
12/6/2018,48.32749939,48.49499893,48.36500168,47.92499924,47.80749893,48.06999969
13/6/2018,48.49499893,48.36500168,47.92499924,47.80749893,48.06999969,47.67499924
14/6/2018,48.36500168,47.92499924,47.80749893,48.06999969,47.67499924,47.70000076
15/6/2018,47.92499924,47.80749893,48.06999969,47.67499924,47.70000076,47.20999908
18/6/2018,47.80749893,48.06999969,47.67499924,47.70000076,47.20999908,47.18500137
19/6/2018,48.06999969,47.67499924,47.70000076,47.20999908,47.18500137,46.42250061
20/6/2018,47.67499924,47.70000076,47.20999908,47.18500137,46.42250061,46.625
21/6/2018,47.70000076,47.20999908,47.18500137,46.42250061,46.625,46.36500168
22/6/2018,47.20999908,47.18500137,46.42250061,46.625,46.36500168,46.22999954
25/6/2018,47.18500137,46.42250061,46.625,46.36500168,46.22999954,45.54249954
26/6/2018,46.42250061,46.625,46.36500168,46.22999954,45.54249954,46.10749817
27/6/2018,46.625,46.36500168,46.22999954,45.54249954,46.10749817,46.04000092
28/6/2018,46.36500168,46.22999954,45.54249954,46.10749817,46.04000092,46.375
29/6/2018,46.22999954,45.54249954,46.10749817,46.04000092,46.375,46.27750015
2/7/2018,45.54249954,46.10749817,46.04000092,46.375,46.27750015,46.79499817
3/7/2018,46.10749817,46.04000092,46.375,46.27750015,46.79499817,45.97999954
5/7/2018,46.04000092,46.375,46.27750015,46.79499817,45.97999954,46.34999847
6/7/2018,46.375,46.27750015,46.79499817,45.97999954,46.34999847,46.99250031
9/7/2018,46.27750015,46.79499817,45.97999954,46.34999847,46.99250031,47.64500046
10/7/2018,46.79499817,45.97999954,46.34999847,46.99250031,47.64500046,47.58750153
11/7/2018,45.97999954,46.34999847,46.99250031,47.64500046,47.58750153,46.97000122
12/7/2018,46.34999847,46.99250031,47.64500046,47.58750153,46.97000122,47.75749969
13/7/2018,46.99250031,47.64500046,47.58750153,46.97000122,47.75749969,47.83250046
16/7/2018,47.64500046,47.58750153,46.97000122,47.75749969,47.83250046,47.72750092
17/7/2018,47.58750153,46.97000122,47.75749969,47.83250046,47.72750092,47.86249924
18/7/2018,46.97000122,47.75749969,47.83250046,47.72750092,47.86249924,47.59999847
19/7/2018,47.75749969,47.83250046,47.72750092,47.86249924,47.59999847,47.97000122
20/7/2018,47.83250046,47.72750092,47.86249924,47.59999847,47.97000122,47.86000061
23/7/2018,47.72750092,47.86249924,47.59999847,47.97000122,47.86000061,47.90250015
24/7/2018,47.86249924,47.59999847,47.97000122,47.86000061,47.90250015,48.25
25/7/2018,47.59999847,47.97000122,47.86000061,47.90250015,48.25,48.70500183
26/7/2018,47.97000122,47.86000061,47.90250015,48.25,48.70500183,48.55250168
27/7/2018,47.86000061,47.90250015,48.25,48.70500183,48.55250168,47.74499893
30/7/2018,47.90250015,48.25,48.70500183,48.55250168,47.74499893,47.47750092
31/7/2018,48.25,48.70500183,48.55250168,47.74499893,47.47750092,47.57249832
1/8/2018,48.70500183,48.55250168,47.74499893,47.47750092,47.57249832,50.375
2/8/2018,48.55250168,47.74499893,47.47750092,47.57249832,50.375,51.84749985
3/8/2018,47.74499893,47.47750092,47.57249832,50.375,51.84749985,51.99750137
6/8/2018,47.47750092,47.57249832,50.375,51.84749985,51.99750137,52.26750183
7/8/2018,47.57249832,50.375,51.84749985,51.99750137,52.26750183,51.77750015
8/8/2018,50.375,51.84749985,51.99750137,52.26750183,51.77750015,51.8125
9/8/2018,51.84749985,51.99750137,52.26750183,51.77750015,51.8125,52.22000122
10/8/2018,51.99750137,52.26750183,51.77750015,51.8125,52.22000122,51.88249969
13/8/2018,52.26750183,51.77750015,51.8125,52.22000122,51.88249969,52.21749878
14/8/2018,51.77750015,51.8125,52.22000122,51.88249969,52.21749878,52.4375
15/8/2018,51.8125,52.22000122,51.88249969,52.21749878,52.4375,52.56000137
16/8/2018,52.22000122,51.88249969,52.21749878,52.4375,52.56000137,53.33000183
17/8/2018,51.88249969,52.21749878,52.4375,52.56000137,53.33000183,54.39500046
20/8/2018,52.21749878,52.4375,52.56000137,53.33000183,54.39500046,53.86500168
21/8/2018,52.4375,52.56000137,53.33000183,54.39500046,53.86500168,53.75999832
22/8/2018,52.56000137,53.33000183,54.39500046,53.86500168,53.75999832,53.76250076
23/8/2018,53.33000183,54.39500046,53.86500168,53.75999832,53.76250076,53.87250137
24/8/2018,54.39500046,53.86500168,53.75999832,53.76250076,53.87250137,54.04000092
27/8/2018,53.86500168,53.75999832,53.76250076,53.87250137,54.04000092,54.48500061
28/8/2018,53.75999832,53.76250076,53.87250137,54.04000092,54.48500061,54.92499924
29/8/2018,53.76250076,53.87250137,54.04000092,54.48500061,54.92499924,55.74499893
30/8/2018,53.87250137,54.04000092,54.48500061,54.92499924,55.74499893,56.25749969
31/8/2018,54.04000092,54.48500061,54.92499924,55.74499893,56.25749969,56.90750122
4/9/2018,54.48500061,54.92499924,55.74499893,56.25749969,56.90750122,57.09000015
5/9/2018,54.92499924,55.74499893,56.25749969,56.90750122,57.09000015,56.71749878
6/9/2018,55.74499893,56.25749969,56.90750122,57.09000015,56.71749878,55.77500153
7/9/2018,56.25749969,56.90750122,57.09000015,56.71749878,55.77500153,55.32500076
10/9/2018,56.90750122,57.09000015,56.71749878,55.77500153,55.32500076,54.58250046
11/9/2018,57.09000015,56.71749878,55.77500153,55.32500076,54.58250046,55.96250153
12/9/2018,56.71749878,55.77500153,55.32500076,54.58250046,55.96250153,55.26750183
13/9/2018,55.77500153,55.32500076,54.58250046,55.96250153,55.26750183,56.60250092
14/9/2018,55.32500076,54.58250046,55.96250153,55.26750183,56.60250092,55.95999908
17/9/2018,54.58250046,55.96250153,55.26750183,56.60250092,55.95999908,54.47000122
18/9/2018,55.96250153,55.26750183,56.60250092,55.95999908,54.47000122,54.56000137
19/9/2018,55.26750183,56.60250092,55.95999908,54.47000122,54.56000137,54.59249878
20/9/2018,56.60250092,55.95999908,54.47000122,54.56000137,54.59249878,55.00749969
21/9/2018,55.95999908,54.47000122,54.56000137,54.59249878,55.00749969,54.41500092
24/9/2018,54.47000122,54.56000137,54.59249878,55.00749969,54.41500092,55.19749832
25/9/2018,54.56000137,54.59249878,55.00749969,54.41500092,55.19749832,55.54750061
26/9/2018,54.59249878,55.00749969,54.41500092,55.19749832,55.54750061,55.10499954
27/9/2018,55.00749969,54.41500092,55.19749832,55.54750061,55.10499954,56.23749924
28/9/2018,54.41500092,55.19749832,55.54750061,55.10499954,56.23749924,56.43500137
1/10/2018,55.19749832,55.54750061,55.10499954,56.23749924,56.43500137,56.81499863
2/10/2018,55.54750061,55.10499954,56.23749924,56.43500137,56.81499863,57.31999969
3/10/2018,55.10499954,56.23749924,56.43500137,56.81499863,57.31999969,58.01750183
4/10/2018,56.23749924,56.43500137,56.81499863,57.31999969,58.01750183,56.99750137
5/10/2018,56.43500137,56.81499863,57.31999969,58.01750183,56.99750137,56.07249832
8/10/2018,56.81499863,57.31999969,58.01750183,56.99750137,56.07249832,55.94250107
9/10/2018,57.31999969,58.01750183,56.99750137,56.07249832,55.94250107,56.71749878
10/10/2018,58.01750183,56.99750137,56.07249832,55.94250107,56.71749878,54.09000015
11/10/2018,56.99750137,56.07249832,55.94250107,56.71749878,54.09000015,53.61249924
12/10/2018,56.07249832,55.94250107,56.71749878,54.09000015,53.61249924,55.52750015
15/10/2018,55.94250107,56.71749878,54.09000015,53.61249924,55.52750015,54.34000015
16/10/2018,56.71749878,54.09000015,53.61249924,55.52750015,54.34000015,55.53749847
17/10/2018,54.09000015,53.61249924,55.52750015,54.34000015,55.53749847,55.29750061
18/10/2018,53.61249924,55.52750015,54.34000015,55.53749847,55.29750061,54.00500107
19/10/2018,55.52750015,54.34000015,55.53749847,55.29750061,54.00500107,54.82749939
22/10/2018,54.34000015,55.53749847,55.29750061,54.00500107,54.82749939,55.16249847
23/10/2018,55.53749847,55.29750061,54.00500107,54.82749939,55.16249847,55.68249893
24/10/2018,55.29750061,54.00500107,54.82749939,55.16249847,55.68249893,53.77249908
25/10/2018,54.00500107,54.82749939,55.16249847,55.68249893,53.77249908,54.95000076
26/10/2018,54.82749939,55.16249847,55.68249893,53.77249908,54.95000076,54.07500076
29/10/2018,55.16249847,55.68249893,53.77249908,54.95000076,54.07500076,53.06000137
30/10/2018,55.68249893,53.77249908,54.95000076,54.07500076,53.06000137,53.32500076
31/10/2018,53.77249908,54.95000076,54.07500076,53.06000137,53.32500076,54.71500015
1/11/2018,54.95000076,54.07500076,53.06000137,53.32500076,54.71500015,55.55500031
2/11/2018,54.07500076,53.06000137,53.32500076,54.71500015,55.55500031,51.86999893
5/11/2018,53.06000137,53.32500076,54.71500015,55.55500031,51.86999893,50.39749908
6/11/2018,53.32500076,54.71500015,55.55500031,51.86999893,50.39749908,50.94250107
7/11/2018,54.71500015,55.55500031,51.86999893,50.39749908,50.94250107,52.48749924
8/11/2018,55.55500031,51.86999893,50.39749908,50.94250107,52.48749924,52.12250137
9/11/2018,51.86999893,50.39749908,50.94250107,52.48749924,52.12250137,51.11750031
12/11/2018,50.39749908,50.94250107,52.48749924,52.12250137,51.11750031,48.54249954
13/11/2018,50.94250107,52.48749924,52.12250137,51.11750031,48.54249954,48.05749893
14/11/2018,52.48749924,52.12250137,51.11750031,48.54249954,48.05749893,46.70000076
15/11/2018,52.12250137,51.11750031,48.54249954,48.05749893,46.70000076,47.85250092
16/11/2018,51.11750031,48.54249954,48.05749893,46.70000076,47.85250092,48.38249969
19/11/2018,48.54249954,48.05749893,46.70000076,47.85250092,48.38249969,46.46500015
20/11/2018,48.05749893,46.70000076,47.85250092,48.38249969,46.46500015,44.24499893
21/11/2018,46.70000076,47.85250092,48.38249969,46.46500015,44.24499893,44.19499969
23/11/2018,47.85250092,48.38249969,46.46500015,44.24499893,44.19499969,43.07249832
26/11/2018,48.38249969,46.46500015,44.24499893,44.19499969,43.07249832,43.65499878
27/11/2018,46.46500015,44.24499893,44.19499969,43.07249832,43.65499878,43.56000137
28/11/2018,44.24499893,44.19499969,43.07249832,43.65499878,43.56000137,45.23500061
29/11/2018,44.19499969,43.07249832,43.65499878,43.56000137,45.23500061,44.88750076
30/11/2018,43.07249832,43.65499878,43.56000137,45.23500061,44.88750076,44.64500046
3/12/2018,43.65499878,43.56000137,45.23500061,44.88750076,44.64500046,46.20500183
4/12/2018,43.56000137,45.23500061,44.88750076,44.64500046,46.20500183,44.17250061
6/12/2018,45.23500061,44.88750076,44.64500046,46.20500183,44.17250061,43.68000031
7/12/2018,44.88750076,44.64500046,46.20500183,44.17250061,43.68000031,42.12250137
10/12/2018,44.64500046,46.20500183,44.17250061,43.68000031,42.12250137,42.40000153
11/12/2018,46.20500183,44.17250061,43.68000031,42.12250137,42.40000153,42.15750122
12/12/2018,44.17250061,43.68000031,42.12250137,42.40000153,42.15750122,42.27500153
13/12/2018,43.68000031,42.12250137,42.40000153,42.15750122,42.27500153,42.73749924
14/12/2018,42.12250137,42.40000153,42.15750122,42.27500153,42.73749924,41.36999893
17/12/2018,42.40000153,42.15750122,42.27500153,42.73749924,41.36999893,40.98500061
18/12/2018,42.15750122,42.27500153,42.73749924,41.36999893,40.98500061,41.51750183
19/12/2018,42.27500153,42.73749924,41.36999893,40.98500061,41.51750183,40.22249985
20/12/2018,42.73749924,41.36999893,40.98500061,41.51750183,40.22249985,39.20750046
21/12/2018,41.36999893,40.98500061,41.51750183,40.22249985,39.20750046,37.68249893
24/12/2018,40.98500061,41.51750183,40.22249985,39.20750046,37.68249893,36.70750046
26/12/2018,41.51750183,40.22249985,39.20750046,37.68249893,36.70750046,39.29249954
27/12/2018,40.22249985,39.20750046,37.68249893,36.70750046,39.29249954,39.03749847
28/12/2018,39.20750046,37.68249893,36.70750046,39.29249954,39.03749847,39.05749893
31/12/2018,37.68249893,36.70750046,39.29249954,39.03749847,39.05749893,39.43500137
2/1/2019,36.70750046,39.29249954,39.03749847,39.05749893,39.43500137,39.47999954
3/1/2019,39.29249954,39.03749847,39.05749893,39.43500137,39.47999954,35.54750061
4/1/2019,39.03749847,39.05749893,39.43500137,39.47999954,35.54750061,37.06499863
7/1/2019,39.05749893,39.43500137,39.47999954,35.54750061,37.06499863,36.98249817
8/1/2019,39.43500137,39.47999954,35.54750061,37.06499863,36.98249817,37.6875
9/1/2019,39.47999954,35.54750061,37.06499863,36.98249817,37.6875,38.32749939
10/1/2019,35.54750061,37.06499863,36.98249817,37.6875,38.32749939,38.45000076
11/1/2019,37.06499863,36.98249817,37.6875,38.32749939,38.45000076,38.07249832
14/1/2019,36.98249817,37.6875,38.32749939,38.45000076,38.07249832,37.5
15/1/2019,37.6875,38.32749939,38.45000076,38.07249832,37.5,38.26750183
16/1/2019,38.32749939,38.45000076,38.07249832,37.5,38.26750183,38.73500061
17/1/2019,38.45000076,38.07249832,37.5,38.26750183,38.73500061,38.96500015
18/1/2019,38.07249832,37.5,38.26750183,38.73500061,38.96500015,39.20500183
22/1/2019,37.5,38.26750183,38.73500061,38.96500015,39.20500183,38.32500076
23/1/2019,38.26750183,38.73500061,38.96500015,39.20500183,38.32500076,38.47999954
24/1/2019,38.73500061,38.96500015,39.20500183,38.32500076,38.47999954,38.17499924
25/1/2019,38.96500015,39.20500183,38.32500076,38.47999954,38.17499924,39.43999863
28/1/2019,39.20500183,38.32500076,38.47999954,38.17499924,39.43999863,39.07500076
29/1/2019,38.32500076,38.47999954,38.17499924,39.43999863,39.07500076,38.66999817
30/1/2019,38.47999954,38.17499924,39.43999863,39.07500076,38.66999817,41.3125
31/1/2019,38.17499924,39.43999863,39.07500076,38.66999817,41.3125,41.61000061
1/2/2019,39.43999863,39.07500076,38.66999817,41.3125,41.61000061,41.63000107
4/2/2019,39.07500076,38.66999817,41.3125,41.61000061,41.63000107,42.8125
5/2/2019,38.66999817,41.3125,41.61000061,41.63000107,42.8125,43.54499817
6/2/2019,41.3125,41.61000061,41.63000107,42.8125,43.54499817,43.56000137
7/2/2019,41.61000061,41.63000107,42.8125,43.54499817,43.56000137,42.73500061
8/2/2019,41.63000107,42.8125,43.54499817,43.56000137,42.73500061,42.60250092
11/2/2019,42.8125,43.54499817,43.56000137,42.73500061,42.60250092,42.35749817
12/2/2019,43.54499817,43.56000137,42.73500061,42.60250092,42.35749817,42.72249985
13/2/2019,43.56000137,42.73500061,42.60250092,42.35749817,42.72249985,42.54499817
14/2/2019,42.73500061,42.60250092,42.35749817,42.72249985,42.54499817,42.70000076
15/2/2019,42.60250092,42.35749817,42.72249985,42.54499817,42.70000076,42.60499954
19/2/2019,42.35749817,42.72249985,42.54499817,42.70000076,42.60499954,42.73249817
20/2/2019,42.72249985,42.54499817,42.70000076,42.60499954,42.73249817,43.00749969
21/2/2019,42.54499817,42.70000076,42.60499954,42.73249817,43.00749969,42.76499939
22/2/2019,42.70000076,42.60499954,42.73249817,43.00749969,42.76499939,43.24250031
25/2/2019,42.60499954,42.73249817,43.00749969,42.76499939,43.24250031,43.55749893
26/2/2019,42.73249817,43.00749969,42.76499939,43.24250031,43.55749893,43.58250046
27/2/2019,43.00749969,42.76499939,43.24250031,43.55749893,43.58250046,43.71749878
28/2/2019,42.76499939,43.24250031,43.55749893,43.58250046,43.71749878,43.28749847
1/3/2019,43.24250031,43.55749893,43.58250046,43.71749878,43.28749847,43.74250031
4/3/2019,43.55749893,43.58250046,43.71749878,43.28749847,43.74250031,43.96250153
5/3/2019,43.58250046,43.71749878,43.28749847,43.74250031,43.96250153,43.88249969
6/3/2019,43.71749878,43.28749847,43.74250031,43.96250153,43.88249969,43.63000107
7/3/2019,43.28749847,43.74250031,43.96250153,43.88249969,43.63000107,43.125
8/3/2019,43.74250031,43.96250153,43.88249969,43.63000107,43.125,43.22750092
11/3/2019,43.96250153,43.88249969,43.63000107,43.125,43.22750092,44.72499847
12/3/2019,43.88249969,43.63000107,43.125,43.22750092,44.72499847,45.22750092
13/3/2019,43.63000107,43.125,43.22750092,44.72499847,45.22750092,45.42750168
14/3/2019,43.125,43.22750092,44.72499847,45.22750092,45.42750168,45.93249893
15/3/2019,43.22750092,44.72499847,45.22750092,45.42750168,45.93249893,46.52999878
18/3/2019,44.72499847,45.22750092,45.42750168,45.93249893,46.52999878,47.00500107
19/3/2019,45.22750092,45.42750168,45.93249893,46.52999878,47.00500107,46.63249969
20/3/2019,45.42750168,45.93249893,46.52999878,47.00500107,46.63249969,47.04000092
21/3/2019,45.93249893,46.52999878,47.00500107,46.63249969,47.04000092,48.77249908
22/3/2019,46.52999878,47.00500107,46.63249969,47.04000092,48.77249908,47.76250076
25/3/2019,47.00500107,46.63249969,47.04000092,48.77249908,47.76250076,47.18500137
26/3/2019,46.63249969,47.04000092,48.77249908,47.76250076,47.18500137,46.69749832
27/3/2019,47.04000092,48.77249908,47.76250076,47.18500137,46.69749832,47.11750031
28/3/2019,48.77249908,47.76250076,47.18500137,46.69749832,47.11750031,47.18000031
29/3/2019,47.76250076,47.18500137,46.69749832,47.11750031,47.18000031,47.48749924
1/4/2019,47.18500137,46.69749832,47.11750031,47.18000031,47.48749924,47.81000137
2/4/2019,46.69749832,47.11750031,47.18000031,47.48749924,47.81000137,48.50500107
3/4/2019,47.11750031,47.18000031,47.48749924,47.81000137,48.50500107,48.83750153
4/4/2019,47.18000031,47.48749924,47.81000137,48.50500107,48.83750153,48.92250061
5/4/2019,47.48749924,47.81000137,48.50500107,48.83750153,48.92250061,49.25
8/4/2019,47.81000137,48.50500107,48.83750153,48.92250061,49.25,50.02500153
9/4/2019,48.50500107,48.83750153,48.92250061,49.25,50.02500153,49.875
10/4/2019,48.83750153,48.92250061,49.25,50.02500153,49.875,50.15499878
11/4/2019,48.92250061,49.25,50.02500153,49.875,50.15499878,49.73749924
12/4/2019,49.25,50.02500153,49.875,50.15499878,49.73749924,49.71749878
15/4/2019,50.02500153,49.875,50.15499878,49.73749924,49.71749878,49.80749893
16/4/2019,49.875,50.15499878,49.73749924,49.71749878,49.80749893,49.8125
17/4/2019,50.15499878,49.73749924,49.71749878,49.80749893,49.8125,50.78250122
18/4/2019,49.73749924,49.71749878,49.80749893,49.8125,50.78250122,50.96500015
22/4/2019,49.71749878,49.80749893,49.8125,50.78250122,50.96500015,51.13249969
23/4/2019,49.80749893,49.8125,50.78250122,50.96500015,51.13249969,51.86999893
24/4/2019,49.8125,50.78250122,50.96500015,51.13249969,51.86999893,51.79000092
25/4/2019,50.78250122,50.96500015,51.13249969,51.86999893,51.79000092,51.31999969
26/4/2019,50.96500015,51.13249969,51.86999893,51.79000092,51.31999969,51.07500076
29/4/2019,51.13249969,51.86999893,51.79000092,51.31999969,51.07500076,51.15250015
30/4/2019,51.86999893,51.79000092,51.31999969,51.07500076,51.15250015,50.16749954
1/5/2019,51.79000092,51.31999969,51.07500076,51.15250015,50.16749954,52.63000107
2/5/2019,51.31999969,51.07500076,51.15250015,50.16749954,52.63000107,52.28749847
3/5/2019,51.07500076,51.15250015,50.16749954,52.63000107,52.28749847,52.9375
6/5/2019,51.15250015,50.16749954,52.63000107,52.28749847,52.9375,52.11999893
7/5/2019,50.16749954,52.63000107,52.28749847,52.9375,52.11999893,50.71500015
8/5/2019,52.63000107,52.28749847,52.9375,52.11999893,50.71500015,50.72499847
9/5/2019,52.28749847,52.9375,52.11999893,50.71500015,50.72499847,50.18000031
10/5/2019,52.9375,52.11999893,50.71500015,50.72499847,50.18000031,49.29499817
13/5/2019,52.11999893,50.71500015,50.72499847,50.18000031,49.29499817,46.43000031
14/5/2019,50.71500015,50.72499847,50.18000031,49.29499817,46.43000031,47.16500092
15/5/2019,50.72499847,50.18000031,49.29499817,46.43000031,47.16500092,47.72999954
16/5/2019,50.18000031,49.29499817,46.43000031,47.16500092,47.72999954,47.52000046
17/5/2019,49.29499817,46.43000031,47.16500092,47.72999954,47.52000046,47.25
20/5/2019,46.43000031,47.16500092,47.72999954,47.52000046,47.25,45.77249908
21/5/2019,47.16500092,47.72999954,47.52000046,47.25,45.77249908,46.65000153
22/5/2019,47.72999954,47.52000046,47.25,45.77249908,46.65000153,45.69499969
23/5/2019,47.52000046,47.25,45.77249908,46.65000153,45.69499969,44.91500092
24/5/2019,47.25,45.77249908,46.65000153,45.69499969,44.91500092,44.74250031
28/5/2019,45.77249908,46.65000153,45.69499969,44.91500092,44.74250031,44.55749893
29/5/2019,46.65000153,45.69499969,44.91500092,44.74250031,44.55749893,44.34500122
30/5/2019,45.69499969,44.91500092,44.74250031,44.55749893,44.34500122,44.57500076
31/5/2019,44.91500092,44.74250031,44.55749893,44.34500122,44.57500076,43.76750183
3/6/2019,44.74250031,44.55749893,44.34500122,44.57500076,43.76750183,43.32500076
4/6/2019,44.55749893,44.34500122,44.57500076,43.76750183,43.32500076,44.90999985
5/6/2019,44.34500122,44.57500076,43.76750183,43.32500076,44.90999985,45.63499832
6/6/2019,44.57500076,43.76750183,43.32500076,44.90999985,45.63499832,46.30500031
7/6/2019,43.76750183,43.32500076,44.90999985,45.63499832,46.30500031,47.53749847
10/6/2019,43.32500076,44.90999985,45.63499832,46.30500031,47.53749847,48.14500046
11/6/2019,44.90999985,45.63499832,46.30500031,47.53749847,48.14500046,48.70249939
12/6/2019,45.63499832,46.30500031,47.53749847,48.14500046,48.70249939,48.54750061
13/6/2019,46.30500031,47.53749847,48.14500046,48.70249939,48.54750061,48.53749847
14/6/2019,47.53749847,48.14500046,48.70249939,48.54750061,48.53749847,48.18500137
17/6/2019,48.14500046,48.70249939,48.54750061,48.53749847,48.18500137,48.47249985
18/6/2019,48.70249939,48.54750061,48.53749847,48.18500137,48.47249985,49.61249924
19/6/2019,48.54750061,48.53749847,48.18500137,48.47249985,49.61249924,49.46749878
20/6/2019,48.53749847,48.18500137,48.47249985,49.61249924,49.46749878,49.86500168
21/6/2019,48.18500137,48.47249985,49.61249924,49.46749878,49.86500168,49.69499969
24/6/2019,48.47249985,49.61249924,49.46749878,49.86500168,49.69499969,49.64500046
25/6/2019,49.61249924,49.46749878,49.86500168,49.69499969,49.64500046,48.89250183
26/6/2019,49.46749878,49.86500168,49.69499969,49.64500046,48.89250183,49.95000076
27/6/2019,49.86500168,49.69499969,49.64500046,48.89250183,49.95000076,49.93500137
28/6/2019,49.69499969,49.64500046,48.89250183,49.95000076,49.93500137,49.47999954
1/7/2019,49.64500046,48.89250183,49.95000076,49.93500137,49.47999954,50.38750076
2/7/2019,48.89250183,49.95000076,49.93500137,49.47999954,50.38750076,50.68249893
3/7/2019,49.95000076,49.93500137,49.47999954,50.38750076,50.68249893,51.10250092
5/7/2019,49.93500137,49.47999954,50.38750076,50.68249893,51.10250092,51.05749893
8/7/2019,49.47999954,50.38750076,50.68249893,51.10250092,51.05749893,50.00500107
